NEIGHBOURHOOD_ID,neighbourhood_name,TOT_HOSPITALIZED,TOT_IN_ICU,TOT_INTUBATED,ACTIVE_CASES,FATAL_CASES,RESOLVED_CASES,TOTAL_CASES,INFECT_CLOSE_CONT,INFECT_OB_CONGR,INFECT_OB_HEALTH,INFECT_OB_OTHER,INFECT_NO_INFO,INFECT_COMMUNITY,INFECT_TRAVEL,INFECT_PENDING,P_FATALITY_RATE,P_Hospital_RATE,P_ICU_RATE,P_INFECT_CLOSE_CONT,P_INFECT_OB_CONGR,P_INFECT_OB_HEALTH,P_INFECT_OB_OTHER,P_INFECT_NO_INFO,P_INFECT_COMMUNITY,P_INFECT_TRAVEL,P_INFECT_PENDING,NBH_NIA_IND,NBH_SH_UNITS,NBH_SH_RGI,AGE1_0_to_14,AGE1_15_to_24,AGE1_25_to_54,AGE1_55_to_64,AGE1_65_to_84,AGE1_85_up,COMM_Vehicle_Driver,COMM_Vehicle_PASs,COMM_Public_Transit,COMM_Walk,COMM_Bicycle,COMM_Other,COMM_Tot,EDU_Tot,EDU_None,EDU_HS_Lower,EDU_High_School,EDU_College_Trades,EDU_University,DWEL_SD_House,DWEL_Apart,DWEL_Attached,DWEL_Movable,INCHH_Under_25000,INCHH_25000_50000,INCHH_50000_99999,INCHH_Over_100000,INCHH_25000_99999,INCIND_Pop_with_amount,INCIND_Population_15up,P_INCIND_Total_Avg,INCIND_pop_low_inc,P_INCIND_pop_low_inc,HH_1_Person,HH_2_Persons,HH_3_Persons,HH_4_Persons,HH_5_Persons,P_HH_Avg_Size,HH_Tot,IMM_Before_1981,IMM_1981_2000,IMM_2001_2016,IMM_Non_Imm,IMM_Non_Perm_res,IMM_No,IMM_Yes,IND_Cat_11,IND_Cat_21,IND_Cat_22,IND_Cat_23,IND_Cat_31,IND_Cat_41,IND_Cat_44,IND_Cat_48,IND_Cat_51,IND_Cat_52,IND_Cat_53,IND_Cat_54,IND_Cat_55,IND_Cat_56,IND_Cat_61,IND_Cat_62,IND_Cat_71,IND_Cat_72,IND_Cat_81,IND_Cat_91,IND_Tot,IND_Ess_Yes,IND_Ess_NO,OCC_NA,OCC_Cat_0,OCC_Cat_1,OCC_Cat_2,OCC_Cat_3,OCC_Cat_4,OCC_Cat_5,OCC_Cat_6,OCC_Cat_7,OCC_Cat_8,OCC_Cat_9,OCC_Tot,OCC_Ess_No,OCC_Ess_Yes,VM_Black,VM_South_ASian,VM_EASt_ASian,VM_SOUTheASt_ASian,VM_West_ASian,VM_Latin_American,VM_Multiple,VM_Not_Vismin,VM_Other,VM_Mult_Oth,VM_No,VM_Yes,POP_population,POP_land_area,POP_density,AGE_00_to_19,AGE_20_to_39,AGE_40_to_64,AGE_65_UP,P_AGE1_0_to_14,P_AGE1_15_to_24,P_AGE1_25_to_54,P_AGE1_55_to_64,P_AGE1_65_to_84,P_AGE1_85_UP,P_AGE_00_to_19,P_AGE_20_to_39,P_AGE_40_to_64,P_AGE_65_up,P_COMM_Bicycle,P_COMM_Other,P_COMM_Public_Transit,P_COMM_Vehicle_Driver,P_COMM_Vehicle_PASs,P_COMM_Walk,P_DWEL_Apart,P_DWEL_Attached,P_DWEL_Movable,P_DWEL_SD_House,P_EDU_College_Trades,P_EDU_High_School,P_EDU_HS_Lower,P_EDU_None,P_EDU_University,P_HH_1_Person,P_HH_2_Persons,P_HH_3_Persons,P_HH_4_Persons,P_HH_5_Persons,P_IMM_1981_2000,P_IMM_2001_2016,P_IMM_Before_1981,P_IMM_Non_Imm,P_IMM_1Non_Perm_Res,P_IMM_Yes,P_IMM_No,P_INC_25000_50000,P_INC_50000_99999,P_INC_Over_100000,P_INC_Under_25000,P_INC_25000_99999,P_IND_Cat_11,P_IND_Cat_21,P_IND_Cat_22,P_IND_Cat_23,P_IND_Cat_31,P_IND_Cat_41,P_IND_Cat_44,P_IND_Cat_48,P_IND_Cat_51,P_IND_Cat_52,P_IND_Cat_53,P_IND_Cat_54,P_IND_Cat_55,P_IND_Cat_56,P_IND_Cat_61,P_IND_Cat_62,P_IND_Cat_71,P_IND_Cat_72,P_IND_Cat_81,P_IND_Cat_91,P_IND_Ess_Yes,P_IND_Ess_No,P_NBH_SH_UNITS,NIA_IND,P_OCC_0,P_OCC_1,P_OCC_2,P_OCC_3,P_OCC_4,P_OCC_5,P_OCC_6,P_OCC_7,P_OCC_8,P_OCC_9,P_OCC_NA,P_OCC_Ess_Yes,P_OCC_Ess_No,P_VM_Black,P_VM_EASt_ASian,P_VM_Latin_American,P_VM_Multiple,P_VM_Not_Vismin,P_VM_Other,P_VM_SOUTh_ASian,P_VM_SOUTheASt_ASian,P_VM_West_ASian,P_VM_No,P_VM_Yes,P_VM_Mult_Oth,INFECTION_RATE
37,Willowdale West,24,2,0,11,8,269,288,16,0,36,7,108,69,4,1,0.0277777778,0.0833333333,0.0069444444,0.0555555556,0,0.125,0.0243055556,0.375,0.2395833333,0.0138888889,0.0034722222,0,664,519,"1,785","2,230","7,480","2,070","3,370",655,"3,260",275,"2,845",405,55,55,"6,900","9,500",290,1685,"1,395",1495,6295,"2,030","4,630",895,0,1965,1350,1915,2325,3265,"14,220","14,850","44,576","3,950",24,"2,660","2,445","1,180",885,380,2,"7,545","1,820",3020,4555,"5,970","1,310",7280,9395,0,10,40,295,410,315,810,180,335,"1,020",285,"1,430",45,315,760,730,140,420,315,380,"8,250",3475,4760,360,"1,210","1,730","1,340",530,"1,060",365,"1,575",320,30,75,"8,610",5705,2890,220,860,5730,435,1920,190,220,"7,040",60,440,"7,040",9635,"16,936",3,"5,820",2610,5700,5240,3385,0.1053967879,0.1316721776,0.4416627303,0.1222248465,0.1989844119,0.0386750118,0.154109589,0.3365611715,0.3094000945,0.1998700992,0.0079710145,0.0079710145,0.4123188406,0.4724637681,0.0398550725,0.0586956522,0.6136514248,0.1186216037,0,0.2690523526,0.1573684211,0.1468421053,0.1773684211,0.0305263158,0.6626315789,0.3525513585,0.324055666,0.1563949636,0.1172962227,0.0503644798,0.1783183751,0.2689537081,0.1074633916,0.3525035427,0.0773500236,0.5547354747,0.4298535664,0.1789264414,0.2538104705,0.3081510934,0.2604373757,0.4327369119,0,0.0012121212,0.0048484848,0.0357575758,0.0496969697,0.0381818182,0.0981818182,0.0218181818,0.0406060606,0.1236363636,0.0345454545,0.1733333333,0.0054545455,0.0381818182,0.0921212121,0.0884848485,0.016969697,0.0509090909,0.0381818182,0.0460606061,0.4212121212,0.576969697,0.0073982463,0,0.1405342625,0.2009291521,0.1556329849,0.0615563298,0.1231126597,0.0423925668,0.1829268293,0.0371660859,0.0034843206,0.0087108014,0.0418118467,0.3356562137,0.662601626,0.0129900803,0.3383325461,0.0112187057,0.0129900803,0.4156825697,0.0035427492,0.0507794048,0.0256849315,0.1133679735,0.4156825697,0.5689064714,0.0259801606,0.017
38,Lansing-Westgate,13,0,0,12,6,283,301,24,0,18,11,101,66,7,4,0.0199335548,0.0431893688,0,0.0797342193,0,0.0598006645,0.0365448505,0.3355481728,0.219269103,0.023255814,0.0132890365,0,0,0,"2,420","2,105","7,590","1,910","2,160",360,"3,705",195,"3,015",530,30,115,"7,585","9,475",255,1510,"1,255",1525,6415,"2,355","3,335",900,0,1075,1075,1785,2685,2860,"12,995","13,650","72,371","2,485",16,"1,875","2,145","1,090",970,510,2,"6,590","1,340",2100,3645,"7,960","1,025",8985,7085,20,0,30,350,450,320,735,285,295,960,295,"1,610",20,330,820,"1,045",205,460,430,350,"9,015",4085,4925,195,"1,205","1,830","1,140",650,"1,460",495,"1,620",435,25,150,"9,195",6130,3075,405,"1,005",2685,1135,1160,240,200,"9,140",75,400,"9,140",6905,"16,164",5,"3,038",3280,5240,5485,2150,0.149715417,0.1302276664,0.4695619896,0.1181638208,0.1336302895,0.0222717149,0.2029200693,0.3241771839,0.3393343232,0.1330116308,0.0039551747,0.015161503,0.397495056,0.4884640738,0.0257086355,0.0698747528,0.5060698027,0.1365705615,0,0.3573596358,0.1609498681,0.1324538259,0.1593667546,0.0269129288,0.6770448549,0.284522003,0.3254931715,0.1654021244,0.1471927162,0.0773899848,0.129918337,0.2255011136,0.0829002722,0.4924523633,0.0634125217,0.4383197228,0.5558648849,0.1631259484,0.2708649469,0.4074355083,0.1631259484,0.4339908953,0.0022185247,0,0.003327787,0.0388241819,0.0499168053,0.0354963949,0.081530782,0.0316139767,0.032723239,0.1064891847,0.032723239,0.1785912368,0.0022185247,0.0366056572,0.0909595119,0.1159179146,0.022739878,0.0510260677,0.0476982806,0.0388241819,0.4531336661,0.5463117027,0,0,0.1310494834,0.1990212072,0.1239804241,0.0706905927,0.1587819467,0.0538336052,0.176182708,0.0473083197,0.002718869,0.0163132137,0.0212071778,0.3344208809,0.6666666667,0.0250556793,0.1661098738,0.0148478099,0.012373175,0.5654540955,0.0046399406,0.0621752042,0.0702177679,0.0717644147,0.5654540955,0.4271838654,0.0247463499,0.019
39,Bedford Park-Nortown,48,10,8,32,9,671,712,53,2,50,49,234,158,25,10,0.0126404494,0.0674157303,0.0140449438,0.0744382022,0.0028089888,0.0702247191,0.0688202247,0.3286516854,0.2219101124,0.0351123596,0.0140449438,0,236,213,"4,555","3,210","8,410","3,075","3,980",660,"5,940",355,"2,415",550,90,180,"9,520","11,360",415,1960,"1,545",1745,7655,"4,820","1,995","1,790",0,870,1125,1860,4735,2985,"17,645","18,560","123,077","1,910",8,"2,390","2,415","1,190","1,515","1,110",3,"8,610","2,250",1865,2700,"15,885",425,16310,6815,10,15,55,370,510,505,930,120,270,"1,220",720,"2,060",65,390,"1,055","1,590",270,505,775,230,"11,685",5190,6475,150,"2,005","2,475",565,"1,080","2,250",595,"2,125",375,30,185,"11,835",7890,3945,315,455,1290,1865,395,345,170,"18,270",10,340,"18,270",4845,"23,236",6,"4,209",6275,4840,8150,4005,0.1960320193,0.1381477018,0.3619383715,0.1323377518,0.1712859356,0.0284042004,0.2700550869,0.2082974694,0.350748838,0.1723618523,0.0094537815,0.018907563,0.2536764706,0.6239495798,0.037289916,0.0577731092,0.2317073171,0.2078977933,0,0.5598141696,0.1536091549,0.1360035211,0.1725352113,0.0365316901,0.6738556338,0.2775842044,0.2804878049,0.1382113821,0.1759581882,0.1289198606,0.0802633844,0.1161990015,0.0968325013,0.6836374591,0.0182905836,0.2932948872,0.7019280427,0.1306620209,0.2160278746,0.549941928,0.1010452962,0.3466898955,0.000855798,0.001283697,0.0047068892,0.0316645272,0.0436456996,0.0432178006,0.0795892169,0.0102695764,0.0231065469,0.1044073599,0.0616174583,0.1762943945,0.0055626872,0.0333761232,0.0902866923,0.136071887,0.0231065469,0.0432178006,0.0663243475,0.0196833547,0.4441591784,0.5541292255,0.0026294972,0,0.1694127588,0.2091254753,0.047739755,0.0912547529,0.1901140684,0.0502746092,0.1795521757,0.0316856781,0.0025348542,0.0156316012,0.0126742712,0.3333333333,0.6666666667,0.0135565502,0.0555173007,0.0148476502,0.0073162334,0.7862799105,0.0004303667,0.0195816836,0.0802633844,0.0169994836,0.7862799105,0.2085126528,0.0146324669,0.031
40,St.Andrew-Windfields,11,2,2,16,2,219,237,13,1,12,12,79,71,8,6,0.0084388186,0.0464135021,0.0084388186,0.0548523207,0.0042194093,0.0506329114,0.0506329114,0.3333333333,0.2995780591,0.0337552743,0.0253164557,0,38,34,"2,645","2,540","6,800","2,625","3,235",410,"4,555",245,"1,975",270,20,80,"7,155","9,330",310,1730,"1,420",1495,6120,"3,245","1,745","1,440",0,695,905,1590,3225,2495,"14,230","15,040","100,516","2,365",13,"1,310","1,980","1,225","1,195",720,3,"6,425","1,890",2995,3950,"8,355",495,8850,8835,10,20,40,430,490,390,660,190,230,765,525,"1,425",60,350,645,"1,495",195,380,375,280,"8,950",4370,4585,305,"1,615","1,855",785,"1,070","1,260",350,"1,465",410,40,95,"9,255",5865,3385,660,"1,075",4810,465,1305,305,230,"8,735",80,460,"8,735",8930,"17,812",7,"2,430",3925,3930,6745,3245,0.1484953964,0.142600494,0.3817651022,0.1473725578,0.1816191332,0.02301819,0.2203570627,0.2206377723,0.3786772962,0.1821805524,0.0027952481,0.0111809923,0.2760307477,0.6366177498,0.034241789,0.0377358491,0.2715953307,0.2241245136,0,0.5050583658,0.1602357985,0.1521972133,0.1854233655,0.0332261522,0.6559485531,0.2038910506,0.3081712062,0.1906614786,0.1859922179,0.1120622568,0.1681450707,0.2217606108,0.1061082416,0.4690657983,0.0277902538,0.4960139232,0.4968560521,0.1408560311,0.2474708171,0.5019455253,0.1081712062,0.3883268482,0.0011173184,0.0022346369,0.0044692737,0.0480446927,0.0547486034,0.043575419,0.0737430168,0.0212290503,0.025698324,0.0854748603,0.0586592179,0.1592178771,0.0067039106,0.0391061453,0.0720670391,0.1670391061,0.0217877095,0.0424581006,0.0418994413,0.0312849162,0.4882681564,0.5122905028,0.0004233936,0,0.1745002701,0.2004321988,0.0848190167,0.1156131821,0.1361426256,0.037817396,0.1582928147,0.0443003782,0.0043219881,0.0102647218,0.0329551594,0.3657482442,0.6337115073,0.0370536717,0.2700426679,0.0171232877,0.0129126432,0.4903997305,0.0044913541,0.0603525713,0.026105996,0.0732652145,0.4903997305,0.5013474062,0.0258252863,0.013
41,Bridle Path-Sunnybrook-York Mills,3,1,1,5,3,106,114,9,0,10,3,40,31,10,3,0.0263157895,0.0263157895,0.0087719298,0.0789473684,0,0.0877192982,0.0263157895,0.350877193,0.2719298246,0.0877192982,0.0263157895,0,43,35,"1,435","1,425","3,090","1,525","1,785",245,"2,240",140,580,165,35,75,"3,220","4,540",55,540,485,365,3625,"2,275",590,380,0,205,190,470,2360,660,"7,355","7,750","308,010",775,8,625,"1,010",550,600,460,3,"3,240","1,035",980,1125,"5,880",160,6040,3140,25,50,45,185,175,235,230,55,160,730,270,765,10,110,320,595,115,105,145,85,"4,415",1600,2810,100,"1,095","1,010",335,480,610,290,510,55,10,15,"4,515",3340,1170,115,375,1650,95,365,65,110,"6,415",10,220,"6,415",2785,"9,266",9,"1,040",2190,1735,3555,1780,0.1548672566,0.1537880423,0.3334772286,0.1645801856,0.1926397583,0.0264407511,0.2363479387,0.1872436866,0.383660695,0.1921001511,0.0108695652,0.0232919255,0.1801242236,0.6956521739,0.0434782609,0.051242236,0.1820987654,0.1172839506,0,0.7021604938,0.0803964758,0.1068281938,0.1189427313,0.0121145374,0.7984581498,0.1929012346,0.3117283951,0.1697530864,0.1851851852,0.1419753086,0.1057630045,0.1214116123,0.1116986834,0.6345780272,0.0172674293,0.3388733002,0.6518454565,0.0586419753,0.1450617284,0.7283950617,0.0632716049,0.2037037037,0.0056625142,0.0113250283,0.0101925255,0.0419026048,0.0396375991,0.0532276331,0.0520951302,0.0124575311,0.0362400906,0.1653454134,0.0611551529,0.1732729332,0.0022650057,0.0249150623,0.0724801812,0.1347678369,0.0260475651,0.0237825595,0.0328425821,0.0192525481,0.362400906,0.6364665912,0.0004791033,0,0.2425249169,0.2236987818,0.0741971207,0.1063122924,0.1351052049,0.0642303433,0.1129568106,0.0121816168,0.0022148394,0.0033222591,0.0221483942,0.2591362126,0.7397563677,0.0124109648,0.1780703648,0.0070148932,0.0118713577,0.692315994,0.0010792143,0.0404705374,0.0102525362,0.0393913231,0.692315994,0.3005611915,0.0237427153,0.012
42,Banbury-Don Mills,54,5,3,27,27,462,516,23,2,124,19,136,132,15,9,0.0523255814,0.1046511628,0.0096899225,0.0445736434,0.003875969,0.2403100775,0.0368217054,0.2635658915,0.2558139535,0.0290697674,0.0174418605,0,304,210,"3,605","2,730","10,810","3,555","6,975","1,640","7,150",500,"2,945",615,65,140,"11,395","14,325",610,2875,"2,265",2820,8630,"3,485","6,270","2,370",0,1450,2180,3855,4600,6035,"22,335","23,395","67,757","3,015",11,"4,360","3,820","1,755","1,515",675,2,"12,125","4,225",4355,4605,"13,310",485,13795,13185,10,20,40,540,640,615,"1,200",415,580,"1,395",630,"2,205",55,565,"1,120","1,660",165,540,710,520,"13,625",6270,7355,400,"2,120","2,870","1,570","1,145","1,875",605,"2,425",755,60,165,"14,015",9040,4950,970,"2,825",5400,1245,1305,350,470,"14,290",155,940,"14,290",12720,"27,695",10,"2,775",4980,5965,9755,6990,0.1301679003,0.0985737498,0.390323163,0.1283625203,0.2518505145,0.0592164651,0.1798158512,0.2153818379,0.3522296443,0.2523921285,0.0057042563,0.0122860904,0.2584466871,0.6274681878,0.0438788943,0.0539710399,0.5171134021,0.1954639175,0,0.2874226804,0.1968586387,0.1581151832,0.2006980803,0.042582897,0.602443281,0.3595876289,0.3150515464,0.144742268,0.1249484536,0.0556701031,0.1572486008,0.166275501,0.1525546127,0.4805921647,0.0175121863,0.4760787146,0.498104351,0.1797938144,0.3179381443,0.3793814433,0.1195876289,0.4977319588,0.000733945,0.0014678899,0.0029357798,0.0396330275,0.0469724771,0.0451376147,0.0880733945,0.0304587156,0.0425688073,0.1023853211,0.0462385321,0.1618348624,0.0040366972,0.0414678899,0.0822018349,0.1218348624,0.0121100917,0.0396330275,0.0521100917,0.0381651376,0.4601834862,0.5398165138,0.0033871489,0,0.1512665002,0.2047805922,0.1120228327,0.0816981805,0.1337852301,0.0431680342,0.1730288976,0.0538708527,0.0042811274,0.0117731002,0.0285408491,0.3531930075,0.6450231894,0.0350243726,0.1949810435,0.0126376602,0.0169705723,0.5159776133,0.0055966781,0.1020039718,0.0449539628,0.0471204188,0.5159776133,0.4592886803,0.0339411446,0.019
43,Victoria Village,39,7,4,22,23,684,729,26,2,111,26,251,185,6,5,0.0315500686,0.0534979424,0.0096021948,0.0356652949,0.0027434842,0.1522633745,0.0356652949,0.3443072702,0.2537722908,0.0082304527,0.0068587106,1,922,868,"2,630","2,030","7,170","2,270","3,405",570,"3,650",320,"3,025",260,20,55,"7,330","9,440","1,105",3345,"2,240",2730,3370,"1,250","3,235","2,930",0,1625,1950,2375,1445,4325,"13,780","14,550","35,786","3,460",20,"2,650","2,140","1,150",915,560,2,"7,410","2,230",3090,3860,"7,670",320,7990,9180,10,10,10,515,555,220,"1,125",350,265,790,200,680,0,535,545,990,150,545,400,330,"8,230",5015,3210,390,780,"1,545",525,425,"1,050",290,"2,440",915,20,265,"8,620",4190,4455,"2,075","2,985",965,1335,1790,430,310,"7,035",265,620,"7,035",10155,"17,510",5,"3,710",3610,4585,5905,3420,0.1501998858,0.1159337521,0.409480297,0.1296402056,0.1944603084,0.032552827,0.2061679041,0.2618503712,0.3372358652,0.1953169617,0.002728513,0.0075034106,0.4126875853,0.4979536153,0.0436562074,0.0354706685,0.4365721997,0.3954116059,0,0.1686909582,0.2891949153,0.2372881356,0.3543432203,0.1170550847,0.3569915254,0.3576248313,0.2887989204,0.1551956815,0.1234817814,0.0755735493,0.1764705882,0.2204454597,0.1273557967,0.4380354083,0.0182752713,0.5242718447,0.4563106796,0.2631578947,0.3205128205,0.1950067476,0.2192982456,0.5836707152,0.0012150668,0.0012150668,0.0012150668,0.0625759417,0.067436209,0.0267314702,0.1366950182,0.042527339,0.032199271,0.0959902795,0.0243013366,0.0826245443,0,0.0650060753,0.0662211422,0.120291616,0.0182260024,0.0662211422,0.0486026731,0.0400972053,0.6093560146,0.390036452,0.010272866,1,0.090487239,0.1792343387,0.0609048724,0.0493039443,0.1218097448,0.0336426914,0.283062645,0.1061484919,0.0023201856,0.0307424594,0.0452436195,0.5168213457,0.4860788863,0.1185037122,0.0551113649,0.0245573958,0.017704169,0.4017704169,0.015134209,0.1704740148,0.0762421473,0.1022272987,0.4017704169,0.5799543118,0.0354083381,0.042
44,Flemingdon Park,57,13,11,61,13,1046,1120,50,5,39,88,407,283,10,12,0.0116071429,0.0508928571,0.0116071429,0.0446428571,0.0044642857,0.0348214286,0.0785714286,0.3633928571,0.2526785714,0.0089285714,0.0107142857,1,748,739,"4,385","3,060","9,185","2,335","2,980",285,"3,705",260,"3,860",405,50,90,"8,380","11,540","1,710",4520,"2,810",2595,4425,0,"6,425","1,395",0,1590,2385,2720,1105,5105,"16,180","17,535","28,654","5,965",27,"1,975","2,040","1,360","1,255","1,210",3,"7,830","2,000",4585,7445,"6,990",890,7880,14030,0,0,30,395,700,285,"1,230",555,310,560,245,750,30,810,535,"1,005",155,960,545,280,"9,410",6200,3180,495,720,"1,440",730,485,"1,200",200,"3,085","1,040",45,470,"9,910",4290,5620,"2,130","7,650",1310,2500,2560,390,430,"4,695",255,860,"4,695",17225,"21,933",2,"9,026",5860,6340,6730,2985,0.1999270506,0.1395157981,0.4187753613,0.1064605845,0.1358683263,0.0129941185,0.2671773127,0.2890621438,0.3068435691,0.1360962933,0.0059665871,0.0107398568,0.4606205251,0.442124105,0.031026253,0.0483293556,0.8205619413,0.1781609195,0,0,0.2248700173,0.2435008666,0.3916811092,0.1481802426,0.3834488735,0.2522349936,0.2605363985,0.1736909323,0.1602809706,0.1545338442,0.2090457302,0.3394428487,0.0911867962,0.3186978526,0.0405781243,0.639675375,0.3592759768,0.3045977011,0.3473818646,0.1411238825,0.2030651341,0.6519795658,0,0,0.0031880978,0.0419766206,0.0743889479,0.0302869288,0.1307120085,0.0589798087,0.0329436769,0.0595111583,0.0260361318,0.0797024442,0.0031880978,0.0860786397,0.0568544102,0.1068012752,0.0164718385,0.1020191286,0.0579171095,0.0297555792,0.6588735388,0.3379383634,0.008334169,1,0.072653885,0.1453077699,0.0736629667,0.0489404642,0.1210898083,0.0201816347,0.3113017154,0.1049445005,0.0045408678,0.0474268416,0.0499495459,0.5671039354,0.4328960646,0.0971139379,0.0597273515,0.0177814252,0.0196051612,0.214061004,0.0116263165,0.3487894953,0.1139834952,0.1167190991,0.214061004,0.7853462819,0.0392103223,0.051
45,Parkwoods-Donalda,51,9,5,44,15,819,878,59,10,65,39,332,204,13,8,0.0170842825,0.0580865604,0.0102505695,0.0671981777,0.0113895216,0.0740318907,0.0444191344,0.3781321185,0.2323462415,0.0148063781,0.0091116173,0,805,551,"5,840","4,680","14,780","4,265","5,250",775,"8,580",820,"5,275",420,45,115,"15,270","19,010","1,420",5620,"4,200",4815,8590,"2,555","6,710","4,045",0,1955,3030,4545,3790,7575,"27,010","28,880","42,516","5,755",17,"3,375","3,890","2,545","2,225","1,285",3,"13,320","3,605",5750,7855,"16,630",870,17500,17210,30,25,60,990,"1,200",670,"1,850",670,635,"1,390",595,"1,940",75,"1,190","1,205","1,940",405,"1,105",905,625,"17,505",9850,7655,730,"1,725","3,525","1,675",995,"2,020",705,"4,480","1,650",100,650,"18,240",9650,8605,"3,910","3,610",3680,2630,3115,"1,025",700,"15,655",415,1400,"15,655",19085,"34,805",7,"4,691",8130,9330,12100,5220,0.1677919839,0.1344634392,0.4246516305,0.122539865,0.1508403965,0.0222669157,0.2335871283,0.2680649332,0.3476511995,0.1499784514,0.0029469548,0.0075311067,0.345448592,0.5618860511,0.0537000655,0.0275049116,0.5037537538,0.3036786787,0,0.1918168168,0.2532877433,0.2209363493,0.2956338769,0.0746975276,0.4518674382,0.2533783784,0.292042042,0.1910660661,0.167042042,0.0964714715,0.1652061485,0.2256859647,0.1035770723,0.4778049131,0.0249964086,0.4944691855,0.5028013216,0.2274774775,0.3412162162,0.2845345345,0.1467717718,0.5686936937,0.0017137961,0.0014281634,0.0034275921,0.0565552699,0.0685518423,0.0382747786,0.1056840903,0.0382747786,0.0362753499,0.079405884,0.0339902885,0.1108254784,0.0042844901,0.067980577,0.068837475,0.1108254784,0.0231362468,0.0631248215,0.0516995144,0.0357040845,0.5626963725,0.4373036275,0.0089692594,0,0.0945723684,0.1932565789,0.0918311404,0.0545504386,0.110745614,0.0386513158,0.2456140351,0.0904605263,0.0054824561,0.0356359649,0.0400219298,0.4717653509,0.5290570175,0.112340181,0.1057319351,0.0294497917,0.0201120529,0.4497916966,0.0119235742,0.1037207298,0.0755638558,0.0894986353,0.4497916966,0.5483407556,0.0402241057,0.025
46,Pleasant View,25,5,5,17,11,391,419,32,3,20,11,166,113,3,0,0.0262529833,0.0596658711,0.0119331742,0.076372315,0.0071599045,0.0477326969,0.0262529833,0.3961813842,0.2696897375,0.0071599045,0,0,0,0,"2,050","2,080","6,470","2,020","3,195",355,"3,980",420,"2,155",135,35,70,"6,790","8,460",630,2300,"1,670",1905,4240,"1,010","1,475","3,030",0,705,1195,1835,1775,3030,"13,060","13,755","36,346","2,520",16,"1,025","1,630","1,190",970,705,3,"5,520","2,715",2895,4145,"5,270",760,6030,9755,20,10,45,415,675,315,810,360,245,630,255,920,20,365,645,755,120,515,335,320,"7,775",4230,3545,350,635,"1,325","1,000",465,925,220,"1,955",820,25,390,"8,125",4105,4005,745,"1,310",5990,735,885,145,230,"5,660",85,460,"5,660",10125,"15,818",3,"5,273",2970,4030,5605,3215,0.1295991908,0.1314957643,0.40902769,0.1277026173,0.2019850803,0.0224427867,0.1877607789,0.2547730434,0.3543431534,0.2032494626,0.0051546392,0.0103092784,0.3173784978,0.5861561119,0.0618556701,0.0198821797,0.2672101449,0.5489130435,0,0.1829710145,0.225177305,0.1973995272,0.2718676123,0.0744680851,0.5011820331,0.1856884058,0.2952898551,0.2155797101,0.1757246377,0.1277173913,0.183019345,0.2620432419,0.1716399039,0.333164749,0.0480465293,0.6167024908,0.3812112783,0.2164855072,0.3324275362,0.321557971,0.1277173913,0.5489130435,0.0025723473,0.0012861736,0.0057877814,0.0533762058,0.0868167203,0.0405144695,0.1041800643,0.0463022508,0.031511254,0.0810289389,0.0327974277,0.1183279743,0.0025723473,0.0469453376,0.0829581994,0.0971061093,0.0154340836,0.0662379421,0.0430868167,0.0411575563,0.5440514469,0.4559485531,0,0,0.0781538462,0.1630769231,0.1230769231,0.0572307692,0.1138461538,0.0270769231,0.2406153846,0.1009230769,0.0030769231,0.048,0.0430769231,0.4929230769,0.5052307692,0.0470982425,0.3786825136,0.009166772,0.014540397,0.3578202048,0.005373625,0.0828170439,0.0464660513,0.055948919,0.3578202048,0.6400935643,0.029080794,0.026
